,Gate Voltage,Gate Current,,Gate Time (ms),Drain Voltage,Drain Current
"11,138",2.52E-04,5.30E-06,0.022740,22.740000,-6.00E-01,-2.93E-03
"11,139",4.24E-04,5.60E-06,0.022760,22.760000,-6.00E-01,-2.93E-03
"11,140",-2.52E-04,5.40E-06,0.022780,22.780000,-6.00E-01,-2.93E-03
"11,141",1.90E-05,5.60E-06,0.022800,22.800000,-6.00E-01,-2.93E-03
"11,142",6.72E-04,7.20E-06,0.022820,22.820000,-6.00E-01,-2.93E-03
"11,143",9.80E-05,4.10E-06,0.022840,22.840000,-6.00E-01,-2.93E-03
"11,144",6.32E-04,5.80E-06,0.022860,22.860000,-6.00E-01,-2.93E-03
"11,145",-1.94E-04,3.50E-06,0.022880,22.880000,-6.00E-01,-2.93E-03
"11,146",2.81E-04,4.70E-06,0.022900,22.900000,-6.00E-01,-2.93E-03
"11,147",-4.89E-04,1.10E-06,0.022920,22.920000,-6.00E-01,-2.93E-03
"11,148",7.19E-04,4.90E-06,0.022940,22.940000,-6.00E-01,-2.93E-03
"11,149",-2.39E-04,3.60E-06,0.022960,22.960000,-6.00E-01,-2.93E-03
"11,150",8.07E-04,6.90E-06,0.022980,22.980000,-6.00E-01,-2.93E-03
"11,151",8.60E-05,4.30E-06,0.023000,23.000000,-6.00E-01,-2.93E-03
"11,152",2.15E-04,4.40E-06,0.023020,23.020000,-6.00E-01,-2.93E-03
"11,153",3.24E-04,5.50E-06,0.023040,23.040000,-6.00E-01,-2.93E-03
"11,154",-5.40E-05,4.30E-06,0.023060,23.060000,-6.00E-01,-2.93E-03
"11,155",4.30E-04,5.70E-06,0.023080,23.080000,-6.00E-01,-2.93E-03
"11,156",2.49E-04,5.20E-06,0.023100,23.100000,-6.00E-01,-2.93E-03
"11,157",1.90E-05,4.20E-06,0.023120,23.120000,-6.00E-01,-2.93E-03
"11,158",5.39E-04,7.20E-06,0.023140,23.140000,-6.00E-01,-2.93E-03
"11,159",1.78E-04,5.60E-06,0.023160,23.160000,-6.00E-01,-2.93E-03
"11,160",1.87E-04,5.60E-06,0.023180,23.180000,-6.00E-01,-2.93E-03
"11,161",6.41E-04,5.30E-06,0.023200,23.200000,-6.00E-01,-2.93E-03
"11,162",-3.14E-04,2.50E-06,0.023220,23.220000,-6.00E-01,-2.93E-03
"11,163",-5.60E-05,4.60E-06,0.023240,23.240000,-6.00E-01,-2.93E-03
"11,164",-3.58E-04,3.00E-06,0.023260,23.260000,-6.00E-01,-2.93E-03
"11,165",-4.70E-05,4.20E-06,0.023280,23.280000,-6.00E-01,-2.93E-03
"11,166",3.08E-04,7.10E-06,0.023300,23.300000,-6.00E-01,-2.93E-03
"11,167",4.58E-04,4.50E-06,0.023320,23.320000,-6.00E-01,-2.93E-03
"11,168",-2.26E-04,3.80E-06,0.023340,23.340000,-6.00E-01,-2.93E-03
"11,169",-2.75E-04,4.20E-06,0.023360,23.360000,-6.00E-01,-2.93E-03
"11,170",-2.95E-04,3.40E-06,0.023380,23.380000,-6.00E-01,-2.93E-03
"11,171",4.29E-04,5.10E-06,0.023400,23.400000,-6.00E-01,-2.93E-03
"11,172",-1.30E-05,5.30E-06,0.023420,23.420000,-6.00E-01,-2.93E-03
"11,173",1.49E-04,3.60E-06,0.023440,23.440000,-6.00E-01,-2.93E-03
"11,174",-7.70E-05,3.50E-06,0.023460,23.460000,-6.00E-01,-2.93E-03
"11,175",7.88E-04,5.00E-06,0.023480,23.480000,-6.00E-01,-2.93E-03
"11,176",-4.03E-04,4.10E-06,0.023500,23.500000,-6.00E-01,-2.93E-03
"11,177",1.10E-05,4.60E-06,0.023520,23.520000,-6.00E-01,-2.93E-03
"11,178",-1.25E-04,3.60E-06,0.023540,23.540000,-6.00E-01,-2.93E-03
"11,179",4.95E-04,6.80E-06,0.023560,23.560000,-6.00E-01,-2.93E-03
"11,180",-5.50E-05,4.90E-06,0.023580,23.580000,-6.00E-01,-2.93E-03
"11,181",2.83E-04,6.00E-06,0.023600,23.600000,-6.00E-01,-2.93E-03
"11,182",-3.32E-04,3.50E-06,0.023620,23.620000,-6.00E-01,-2.93E-03
"11,183",3.18E-04,3.40E-06,0.023640,23.640000,-6.00E-01,-2.93E-03
"11,184",2.21E-04,4.70E-06,0.023660,23.660000,-6.00E-01,-2.93E-03
"11,185",8.90E-05,4.90E-06,0.023680,23.680000,-6.00E-01,-2.93E-03
"11,186",1.58E-04,5.80E-06,0.023700,23.700000,-6.00E-01,-2.93E-03
"11,187",9.01E-04,6.50E-06,0.023720,23.720000,-6.00E-01,-2.93E-03
"11,188",-7.03E-04,2.30E-06,0.023740,23.740000,-6.00E-01,-2.93E-03
"11,189",1.03E-04,5.40E-06,0.023760,23.760000,-6.00E-01,-2.93E-03
"11,190",-8.80E-05,1.30E-06,0.023780,23.780000,-6.00E-01,-2.93E-03
"11,191",9.91E-04,8.40E-06,0.023800,23.800000,-6.00E-01,-2.93E-03
"11,192",3.66E-04,5.70E-06,0.023820,23.820000,-6.00E-01,-2.93E-03
"11,193",-3.24E-04,4.40E-06,0.023840,23.840000,-6.00E-01,-2.93E-03
"11,194",5.11E-04,4.30E-06,0.023860,23.860000,-6.00E-01,-2.93E-03
"11,195",-5.30E-05,5.10E-06,0.023880,23.880000,-6.00E-01,-2.93E-03
"11,196",-4.23E-04,3.20E-06,0.023900,23.900000,-6.00E-01,-2.93E-03
"11,197",4.01E-04,4.90E-06,0.023920,23.920000,-6.00E-01,-2.93E-03
"11,198",4.20E-05,3.50E-06,0.023940,23.940000,-6.00E-01,-2.93E-03
"11,199",-6.00E-05,4.50E-06,0.023960,23.960000,-6.00E-01,-2.93E-03
"11,200",4.19E-04,5.50E-06,0.023980,23.980000,-6.00E-01,-2.93E-03
"11,201",-1.03E-04,4.50E-06,0.024000,24.000000,-6.00E-01,-2.93E-03
"11,202",3.40E-04,6.20E-06,0.024020,24.020000,-6.00E-01,-2.93E-03
"11,203",5.06E-04,4.90E-06,0.024040,24.040000,-6.00E-01,-2.93E-03
"11,204",1.63E-04,5.10E-06,0.024060,24.060000,-6.00E-01,-2.93E-03
"11,205",-8.30E-05,4.40E-06,0.024080,24.080000,-6.00E-01,-2.93E-03
"11,206",-1.08E-04,2.60E-06,0.024100,24.100000,-6.00E-01,-2.93E-03
"11,207",-1.62E-04,4.00E-06,0.024120,24.120000,-6.00E-01,-2.93E-03
"11,208",9.80E-05,4.80E-06,0.024140,24.140000,-6.00E-01,-2.93E-03
"11,209",9.50E-05,4.70E-06,0.024160,24.160000,-6.00E-01,-2.93E-03
"11,210",1.80E-05,5.70E-06,0.024180,24.180000,-6.00E-01,-2.93E-03
"11,211",8.40E-05,4.30E-06,0.024200,24.200000,-6.00E-01,-2.93E-03
"11,212",1.40E-05,3.80E-06,0.024220,24.220000,-6.00E-01,-2.93E-03
"11,213",-8.20E-05,4.50E-06,0.024240,24.240000,-6.00E-01,-2.93E-03
"11,214",8.16E-04,7.30E-06,0.024260,24.260000,-6.00E-01,-2.93E-03
"11,215",4.81E-04,5.80E-06,0.024280,24.280000,-6.00E-01,-2.93E-03
"11,216",2.00E-06,3.20E-06,0.024300,24.300000,-6.00E-01,-2.93E-03
"11,217",6.27E-04,6.60E-06,0.024320,24.320000,-6.00E-01,-2.93E-03
"11,218",-2.22E-04,2.80E-06,0.024340,24.340000,-6.00E-01,-2.93E-03
"11,219",-2.11E-04,3.40E-06,0.024360,24.360000,-6.00E-01,-2.93E-03
"11,220",-2.17E-04,3.10E-06,0.024380,24.380000,-6.00E-01,-2.93E-03
"11,221",-1.79E-04,4.50E-06,0.024400,24.400000,-6.00E-01,-2.93E-03
"11,222",2.45E-04,6.00E-06,0.024420,24.420000,-6.00E-01,-2.93E-03
"11,223",-5.02E-04,3.10E-06,0.024440,24.440000,-6.00E-01,-2.93E-03
"11,224",3.54E-04,5.10E-06,0.024460,24.460000,-6.00E-01,-2.93E-03
"11,225",-1.30E-04,4.60E-06,0.024480,24.480000,-6.00E-01,-2.93E-03
"11,226",7.27E-04,6.20E-06,0.024500,24.500000,-6.00E-01,-2.93E-03
"11,227",-2.28E-04,4.60E-06,0.024520,24.520000,-6.00E-01,-2.93E-03
"11,228",1.06E-04,5.20E-06,0.024540,24.540000,-6.00E-01,-2.93E-03
"11,229",5.20E-05,3.30E-06,0.024560,24.560000,-6.00E-01,-2.93E-03
"11,230",2.20E-05,4.50E-06,0.024580,24.580000,-6.00E-01,-2.93E-03
"11,231",3.66E-04,4.90E-06,0.024600,24.600000,-6.00E-01,-2.93E-03
"11,232",-3.22E-04,2.90E-06,0.024620,24.620000,-6.00E-01,-2.93E-03
"11,233",8.40E-05,5.10E-06,0.024640,24.640000,-6.00E-01,-2.93E-03
"11,234",3.37E-04,4.50E-06,0.024660,24.660000,-6.00E-01,-2.93E-03
"11,235",2.55E-04,5.30E-06,0.024680,24.680000,-6.00E-01,-2.93E-03
"11,236",-9.80E-05,3.80E-06,0.024700,24.700000,-6.00E-01,-2.93E-03
"11,237",5.96E-04,6.50E-06,0.024720,24.720000,-6.00E-01,-2.93E-03
"11,238",2.40E-04,6.90E-06,0.024740,24.740000,-6.00E-01,-2.93E-03
"11,239",4.12E-04,5.50E-06,0.024760,24.760000,-6.00E-01,-2.93E-03
"11,240",3.40E-05,4.80E-06,0.024780,24.780000,-6.00E-01,-2.93E-03
"11,241",-1.40E-05,4.20E-06,0.024800,24.800000,-6.00E-01,-2.93E-03
"11,242",-1.28E-04,3.60E-06,0.024820,24.820000,-6.00E-01,-2.93E-03
"11,243",-2.05E-04,3.50E-06,0.024840,24.840000,-6.00E-01,-2.93E-03
"11,244",-1.55E-04,3.80E-06,0.024860,24.860000,-6.00E-01,-2.93E-03
"11,245",1.65E-04,4.70E-06,0.024880,24.880000,-6.00E-01,-2.93E-03
"11,246",2.40E-04,5.30E-06,0.024900,24.900000,-6.00E-01,-2.93E-03
"11,247",6.89E-04,4.80E-06,0.024920,24.920000,-6.00E-01,-2.92E-03
"11,248",-3.31E-04,4.30E-06,0.024940,24.940000,-6.00E-01,-2.93E-03
"11,249",4.55E-04,5.50E-06,0.024960,24.960000,-6.00E-01,-2.93E-03
"11,250",2.17E-04,3.90E-06,0.024980,24.980000,-6.00E-01,-2.93E-03
"11,251",1.24E-04,3.10E-06,0.025000,25.000000,-6.00E-01,-2.93E-03
"11,252",4.20E-05,5.10E-06,0.025020,25.020000,-6.00E-01,-2.93E-03
"11,253",-1.00E-05,4.40E-06,0.025040,25.040000,-6.00E-01,-2.93E-03
"11,254",2.04E-04,3.80E-06,0.025060,25.060000,-6.00E-01,-2.93E-03
"11,255",2.61E-04,4.60E-06,0.025080,25.080000,-6.00E-01,-2.93E-03
"11,256",1.71E-04,5.10E-06,0.025100,25.100000,-6.00E-01,-2.93E-03
"11,257",5.19E-04,5.90E-06,0.025120,25.120000,-6.00E-01,-2.93E-03
"11,258",1.85E-04,5.30E-06,0.025140,25.140000,-6.00E-01,-2.93E-03
"11,259",3.66E-04,5.70E-06,0.025160,25.160000,-6.00E-01,-2.93E-03
"11,260",1.89E-04,3.90E-06,0.025180,25.180000,-6.00E-01,-2.93E-03
"11,261",-2.84E-04,3.30E-06,0.025200,25.200000,-6.00E-01,-2.93E-03
"11,262",9.06E-04,7.10E-06,0.025220,25.220000,-6.00E-01,-2.93E-03
"11,263",7.40E-05,4.70E-06,0.025240,25.240000,-6.00E-01,-2.93E-03
"11,264",-3.25E-04,4.30E-06,0.025260,25.260000,-6.00E-01,-2.93E-03
"11,265",7.07E-04,6.10E-06,0.025280,25.280000,-6.00E-01,-2.93E-03
"11,266",-3.96E-04,3.50E-06,0.025300,25.300000,-6.00E-01,-2.93E-03
"11,267",-3.84E-04,4.00E-06,0.025320,25.320000,-6.00E-01,-2.93E-03
"11,268",-5.00E-05,3.90E-06,0.025340,25.340000,-6.00E-01,-2.93E-03
"11,269",9.30E-05,4.60E-06,0.025360,25.360000,-6.00E-01,-2.93E-03
"11,270",8.00E-06,4.00E-06,0.025380,25.380000,-6.00E-01,-2.93E-03
"11,271",2.65E-04,4.30E-06,0.025400,25.400000,-6.00E-01,-2.93E-03
"11,272",1.76E-04,5.00E-06,0.025420,25.420000,-6.00E-01,-2.92E-03
"11,273",2.78E-04,5.30E-06,0.025440,25.440000,-6.00E-01,-2.93E-03
"11,274",-5.90E-05,4.50E-06,0.025460,25.460000,-6.00E-01,-2.93E-03
"11,275",1.60E-04,4.80E-06,0.025480,25.480000,-6.00E-01,-2.93E-03
"11,276",4.90E-05,5.30E-06,0.025500,25.500000,-6.00E-01,-2.93E-03
"11,277",4.50E-04,5.20E-06,0.025520,25.520000,-6.00E-01,-2.93E-03
"11,278",-2.12E-04,4.20E-06,0.025540,25.540000,-6.00E-01,-2.93E-03
"11,279",2.71E-04,6.90E-06,0.025560,25.560000,-6.00E-01,-2.93E-03
"11,280",-1.06E-04,4.10E-06,0.025580,25.580000,-6.00E-01,-2.93E-03
"11,281",3.29E-04,4.90E-06,0.025600,25.600000,-6.00E-01,-2.93E-03
"11,282",3.00E-06,3.40E-06,0.025620,25.620000,-6.00E-01,-2.93E-03
"11,283",-6.00E-06,3.90E-06,0.025640,25.640000,-6.00E-01,-2.93E-03
"11,284",3.47E-04,4.60E-06,0.025660,25.660000,-6.00E-01,-2.93E-03
"11,285",1.88E-04,3.70E-06,0.025680,25.680000,-6.00E-01,-2.93E-03
"11,286",4.00E-06,4.70E-06,0.025700,25.700000,-6.00E-01,-2.93E-03
"11,287",6.24E-04,5.80E-06,0.025720,25.720000,-6.00E-01,-2.93E-03
"11,288",-1.81E-04,4.20E-06,0.025740,25.740000,-6.00E-01,-2.93E-03
"11,289",1.20E-05,4.90E-06,0.025760,25.760000,-6.00E-01,-2.93E-03
"11,290",5.73E-04,6.30E-06,0.025780,25.780000,-6.00E-01,-2.93E-03
"11,291",-5.90E-04,3.10E-06,0.025800,25.800000,-6.00E-01,-2.93E-03
"11,292",3.95E-04,5.30E-06,0.025820,25.820000,-6.00E-01,-2.93E-03
"11,293",2.17E-04,5.20E-06,0.025840,25.840000,-6.00E-01,-2.93E-03
"11,294",5.08E-04,5.60E-06,0.025860,25.860000,-6.00E-01,-2.92E-03
"11,295",-1.01E-04,6.10E-06,0.025880,25.880000,-6.00E-01,-2.93E-03
"11,296",-5.63E-04,1.70E-06,0.025900,25.900000,-6.00E-01,-2.93E-03
"11,297",4.13E-04,5.10E-06,0.025920,25.920000,-6.00E-01,-2.93E-03
"11,298",-2.05E-04,2.40E-06,0.025940,25.940000,-6.00E-01,-2.92E-03
"11,299",1.53E-04,4.00E-06,0.025960,25.960000,-6.00E-01,-2.93E-03
"11,300",-2.85E-04,2.50E-06,0.025980,25.980000,-6.00E-01,-2.93E-03
"11,301",4.35E-04,6.30E-06,0.026000,26.000000,-6.00E-01,-2.93E-03
"11,302",-1.48E-04,3.70E-06,0.026020,26.020000,-6.00E-01,-2.93E-03
"11,303",3.85E-04,3.20E-06,0.026040,26.040000,-6.00E-01,-2.93E-03
"11,304",-4.58E-04,3.00E-06,0.026060,26.060000,-6.00E-01,-2.93E-03
"11,305",1.69E-04,4.10E-06,0.026080,26.080000,-6.00E-01,-2.93E-03
"11,306",5.79E-04,7.30E-06,0.026100,26.100000,-6.00E-01,-2.93E-03
"11,307",1.30E-04,4.30E-06,0.026120,26.120000,-6.00E-01,-2.93E-03
"11,308",-4.27E-04,2.90E-06,0.026140,26.140000,-6.00E-01,-2.93E-03
"11,309",-4.57E-04,4.40E-06,0.026160,26.160000,-6.00E-01,-2.93E-03
"11,310",4.91E-04,5.90E-06,0.026180,26.180000,-6.00E-01,-2.93E-03
"11,311",6.95E-04,6.40E-06,0.026200,26.200000,-6.00E-01,-2.93E-03
"11,312",-1.21E-04,4.10E-06,0.026220,26.220000,-6.00E-01,-2.93E-03
"11,313",2.50E-05,4.30E-06,0.026240,26.240000,-6.00E-01,-2.93E-03
"11,314",-4.80E-05,5.50E-06,0.026260,26.260000,-6.00E-01,-2.93E-03
"11,315",-4.46E-04,2.30E-06,0.026280,26.280000,-6.00E-01,-2.92E-03
"11,316",-7.09E-04,1.40E-06,0.026300,26.300000,-6.00E-01,-2.93E-03
"11,317",-1.20E-04,3.80E-06,0.026320,26.320000,-6.00E-01,-2.93E-03
"11,318",7.07E-04,5.30E-06,0.026340,26.340000,-6.00E-01,-2.93E-03
"11,319",-1.70E-05,4.80E-06,0.026360,26.360000,-6.00E-01,-2.93E-03
"11,320",4.12E-04,6.10E-06,0.026380,26.380000,-6.00E-01,-2.93E-03
"11,321",-3.59E-04,4.50E-06,0.026400,26.400000,-6.00E-01,-2.93E-03
"11,322",-1.20E-05,6.00E-06,0.026420,26.420000,-6.00E-01,-2.93E-03
"11,323",6.09E-04,4.00E-06,0.026440,26.440000,-6.00E-01,-2.93E-03
"11,324",1.00E-06,4.50E-06,0.026460,26.460000,-6.00E-01,-2.93E-03
"11,325",3.00E-06,5.70E-06,0.026480,26.480000,-6.00E-01,-2.93E-03
"11,326",-1.05E-04,3.90E-06,0.026500,26.500000,-6.00E-01,-2.93E-03
"11,327",3.35E-04,6.00E-06,0.026520,26.520000,-6.00E-01,-2.93E-03
"11,328",-1.00E-05,6.40E-06,0.026540,26.540000,-6.00E-01,-2.93E-03
"11,329",6.75E-04,5.50E-06,0.026560,26.560000,-6.00E-01,-2.93E-03
"11,330",3.52E-04,6.60E-06,0.026580,26.580000,-6.00E-01,-2.93E-03
"11,331",-4.82E-04,4.50E-06,0.026600,26.600000,-6.00E-01,-2.93E-03
"11,332",1.94E-04,4.00E-06,0.026620,26.620000,-6.00E-01,-2.93E-03
"11,333",1.34E-04,2.40E-06,0.026640,26.640000,-6.00E-01,-2.92E-03
"11,334",-1.12E-04,4.20E-06,0.026660,26.660000,-6.00E-01,-2.93E-03
"11,335",1.16E-04,4.40E-06,0.026680,26.680000,-6.00E-01,-2.93E-03
"11,336",-2.60E-04,4.80E-06,0.026700,26.700000,-6.00E-01,-2.93E-03
"11,337",4.60E-04,6.30E-06,0.026720,26.720000,-6.00E-01,-2.93E-03
"11,338",-1.70E-05,4.70E-06,0.026740,26.740000,-6.00E-01,-2.93E-03
"11,339",4.53E-04,4.20E-06,0.026760,26.760000,-6.00E-01,-2.93E-03
"11,340",3.30E-04,5.00E-06,0.026780,26.780000,-6.00E-01,-2.93E-03
"11,341",-9.60E-05,3.10E-06,0.026800,26.800000,-6.00E-01,-2.93E-03
"11,342",5.92E-04,5.70E-06,0.026820,26.820000,-6.00E-01,-2.93E-03
"11,343",-1.07E-04,3.00E-06,0.026840,26.840000,-6.00E-01,-2.93E-03
"11,344",3.15E-04,5.70E-06,0.026860,26.860000,-6.00E-01,-2.93E-03
"11,345",-4.40E-05,4.50E-06,0.026880,26.880000,-6.00E-01,-2.93E-03
"11,346",2.71E-04,6.10E-06,0.026900,26.900000,-6.00E-01,-2.93E-03
"11,347",1.55E-04,4.50E-06,0.026920,26.920000,-6.00E-01,-2.93E-03
"11,348",-5.00E-05,3.30E-06,0.026940,26.940000,-6.00E-01,-2.93E-03
"11,349",-6.50E-05,4.80E-06,0.026960,26.960000,-6.00E-01,-2.93E-03
"11,350",8.00E-06,3.90E-06,0.026980,26.980000,-6.00E-01,-2.93E-03
"11,351",-1.22E-04,4.30E-06,0.027000,27.000000,-6.00E-01,-2.93E-03
"11,352",4.21E-04,4.50E-06,0.027020,27.020000,-6.00E-01,-2.93E-03
"11,353",-6.70E-05,4.10E-06,0.027040,27.040000,-6.00E-01,-2.93E-03
"11,354",1.90E-05,4.20E-06,0.027060,27.060000,-6.00E-01,-2.93E-03
"11,355",5.09E-04,5.10E-06,0.027080,27.080000,-6.00E-01,-2.92E-03
"11,356",1.91E-04,4.80E-06,0.027100,27.100000,-6.00E-01,-2.93E-03
"11,357",6.00E-06,3.60E-06,0.027120,27.120000,-6.00E-01,-2.92E-03
"11,358",2.84E-04,3.40E-06,0.027140,27.140000,-6.00E-01,-2.93E-03
"11,359",4.50E-04,5.10E-06,0.027160,27.160000,-6.00E-01,-2.93E-03
"11,360",-5.97E-04,2.00E-06,0.027180,27.180000,-6.00E-01,-2.92E-03
"11,361",3.33E-04,5.60E-06,0.027200,27.200000,-6.00E-01,-2.93E-03
"11,362",1.90E-04,4.70E-06,0.027220,27.220000,-6.00E-01,-2.93E-03
"11,363",1.05E-04,5.10E-06,0.027240,27.240000,-6.00E-01,-2.93E-03
"11,364",3.71E-04,7.00E-06,0.027260,27.260000,-6.00E-01,-2.93E-03
"11,365",-3.38E-04,1.60E-06,0.027280,27.280000,-6.00E-01,-2.93E-03
"11,366",6.16E-04,7.10E-06,0.027300,27.300000,-6.00E-01,-2.93E-03
"11,367",-2.77E-04,2.80E-06,0.027320,27.320000,-6.00E-01,-2.92E-03
"11,368",-7.97E-04,1.30E-06,0.027340,27.340000,-6.00E-01,-2.92E-03
"11,369",5.32E-04,4.70E-06,0.027360,27.360000,-6.00E-01,-2.92E-03
"11,370",1.83E-04,3.70E-06,0.027380,27.380000,-6.00E-01,-2.92E-03
"11,371",4.56E-04,6.40E-06,0.027400,27.400000,-6.00E-01,-2.92E-03
"11,372",-4.35E-04,4.50E-06,0.027420,27.420000,-6.00E-01,-2.93E-03
"11,373",5.27E-04,5.00E-06,0.027440,27.440000,-6.00E-01,-2.93E-03
"11,374",-1.66E-04,3.80E-06,0.027460,27.460000,-6.00E-01,-2.93E-03
"11,375",5.00E-04,5.10E-06,0.027480,27.480000,-6.00E-01,-2.93E-03
"11,376",5.10E-05,5.10E-06,0.027500,27.500000,-6.00E-01,-2.93E-03
"11,377",3.94E-04,5.60E-06,0.027520,27.520000,-6.00E-01,-2.93E-03
"11,378",-2.52E-04,3.10E-06,0.027540,27.540000,-6.00E-01,-2.93E-03
"11,379",5.20E-05,3.10E-06,0.027560,27.560000,-6.00E-01,-2.92E-03
"11,380",1.25E-04,6.20E-06,0.027580,27.580000,-6.00E-01,-2.93E-03
"11,381",-1.40E-05,3.00E-06,0.027600,27.600000,-6.00E-01,-2.92E-03
"11,382",4.79E-04,4.20E-06,0.027620,27.620000,-6.00E-01,-2.93E-03
"11,383",-3.58E-04,4.40E-06,0.027640,27.640000,-6.00E-01,-2.93E-03
"11,384",3.82E-04,5.40E-06,0.027660,27.660000,-6.00E-01,-2.93E-03
"11,385",2.89E-04,4.50E-06,0.027680,27.680000,-6.00E-01,-2.92E-03
"11,386",1.89E-04,4.70E-06,0.027700,27.700000,-6.00E-01,-2.93E-03
"11,387",2.36E-04,5.30E-06,0.027720,27.720000,-6.00E-01,-2.93E-03
"11,388",-1.70E-05,4.20E-06,0.027740,27.740000,-6.00E-01,-2.93E-03
"11,389",3.02E-04,5.00E-06,0.027760,27.760000,-6.00E-01,-2.92E-03
"11,390",-8.06E-04,1.90E-06,0.027780,27.780000,-6.00E-01,-2.92E-03
"11,391",2.00E-04,3.80E-06,0.027800,27.800000,-6.00E-01,-2.93E-03
"11,392",1.28E-04,3.20E-06,0.027820,27.820000,-6.00E-01,-2.93E-03
"11,393",5.01E-04,5.20E-06,0.027840,27.840000,-6.00E-01,-2.93E-03
"11,394",1.57E-04,4.80E-06,0.027860,27.860000,-6.00E-01,-2.93E-03
"11,395",-9.10E-05,5.50E-06,0.027880,27.880000,-6.00E-01,-2.93E-03
"11,396",1.90E-04,4.50E-06,0.027900,27.900000,-6.00E-01,-2.93E-03
"11,397",-5.31E-04,2.30E-06,0.027920,27.920000,-6.00E-01,-2.92E-03
"11,398",4.33E-04,6.40E-06,0.027940,27.940000,-6.00E-01,-2.93E-03
"11,399",-6.40E-05,6.00E-06,0.027960,27.960000,-6.00E-01,-2.93E-03
"11,400",5.02E-04,5.60E-06,0.027980,27.980000,-6.00E-01,-2.93E-03
"11,401",3.30E-05,5.40E-06,0.028000,28.000000,-6.00E-01,-2.93E-03
"11,402",1.50E-04,5.30E-06,0.028020,28.020000,-6.00E-01,-2.93E-03
"11,403",-4.52E-04,2.40E-06,0.028040,28.040000,-6.00E-01,-2.93E-03
"11,404",5.24E-04,4.60E-06,0.028060,28.060000,-6.00E-01,-2.93E-03
"11,405",-1.99E-04,4.40E-06,0.028080,28.080000,-6.00E-01,-2.93E-03
"11,406",4.97E-04,5.30E-06,0.028100,28.100000,-6.00E-01,-2.93E-03
"11,407",1.00E-05,5.50E-06,0.028120,28.120000,-6.00E-01,-2.93E-03
"11,408",2.20E-05,3.10E-06,0.028140,28.140000,-6.00E-01,-2.92E-03
"11,409",-1.31E-04,4.70E-06,0.028160,28.160000,-6.00E-01,-2.93E-03
"11,410",-7.80E-05,1.80E-06,0.028180,28.180000,-6.00E-01,-2.93E-03
"11,411",6.60E-05,3.40E-06,0.028200,28.200000,-6.00E-01,-2.92E-03
"11,412",-3.36E-04,2.00E-06,0.028220,28.220000,-6.00E-01,-2.93E-03
"11,413",6.12E-04,6.50E-06,0.028240,28.240000,-6.00E-01,-2.93E-03
"11,414",-7.20E-05,4.90E-06,0.028260,28.260000,-6.00E-01,-2.93E-03
"11,415",2.36E-04,3.70E-06,0.028280,28.280000,-6.00E-01,-2.93E-03
"11,416",3.30E-04,5.50E-06,0.028300,28.300000,-6.00E-01,-2.93E-03
"11,417",3.86E-04,6.90E-06,0.028320,28.320000,-6.00E-01,-2.93E-03
"11,418",2.49E-04,5.60E-06,0.028340,28.340000,-6.00E-01,-2.93E-03
"11,419",-4.00E-06,6.30E-06,0.028360,28.360000,-6.00E-01,-2.93E-03
"11,420",-2.07E-04,1.90E-06,0.028380,28.380000,-6.00E-01,-2.93E-03
"11,421",-2.96E-04,3.90E-06,0.028400,28.400000,-6.00E-01,-2.93E-03
"11,422",3.27E-04,4.90E-06,0.028420,28.420000,-6.00E-01,-2.93E-03
"11,423",-5.70E-05,4.80E-06,0.028440,28.440000,-6.00E-01,-2.93E-03
"11,424",7.30E-04,7.30E-06,0.028460,28.460000,-6.00E-01,-2.93E-03
"11,425",2.92E-04,4.40E-06,0.028480,28.480000,-6.00E-01,-2.92E-03
"11,426",6.02E-04,7.30E-06,0.028500,28.500000,-6.00E-01,-2.93E-03
"11,427",4.00E-06,5.00E-06,0.028520,28.520000,-6.00E-01,-2.93E-03
"11,428",1.58E-04,4.20E-06,0.028540,28.540000,-6.00E-01,-2.92E-03
"11,429",1.94E-04,4.80E-06,0.028560,28.560000,-6.00E-01,-2.93E-03
"11,430",2.80E-04,5.30E-06,0.028580,28.580000,-6.00E-01,-2.93E-03
"11,431",4.05E-04,4.90E-06,0.028600,28.600000,-6.00E-01,-2.93E-03
"11,432",-1.41E-04,4.70E-06,0.028620,28.620000,-6.00E-01,-2.93E-03
"11,433",4.60E-05,6.00E-06,0.028640,28.640000,-6.00E-01,-2.93E-03
"11,434",3.84E-04,6.10E-06,0.028660,28.660000,-6.00E-01,-2.93E-03
"11,435",3.22E-04,3.60E-06,0.028680,28.680000,-6.00E-01,-2.93E-03
"11,436",1.00E-05,4.20E-06,0.028700,28.700000,-6.00E-01,-2.93E-03
"11,437",6.30E-05,5.40E-06,0.028720,28.720000,-6.00E-01,-2.93E-03
"11,438",-3.50E-05,3.10E-06,0.028740,28.740000,-6.00E-01,-2.92E-03
"11,439",-3.83E-04,3.60E-06,0.028760,28.760000,-6.00E-01,-2.93E-03
"11,440",1.06E-04,3.40E-06,0.028780,28.780000,-6.00E-01,-2.93E-03
"11,441",-5.10E-05,4.30E-06,0.028800,28.800000,-6.00E-01,-2.93E-03
"11,442",-3.80E-04,3.00E-06,0.028820,28.820000,-6.00E-01,-2.92E-03
"11,443",4.80E-04,6.40E-06,0.028840,28.840000,-6.00E-01,-2.93E-03
"11,444",3.30E-05,3.10E-06,0.028860,28.860000,-6.00E-01,-2.93E-03
